uniprot_ac_1	uniprot_ac_2	complex_id	complex_name
Q5T200	Q99496	929	CEN complex
Q5T200	Q9BS16	929	CEN complex
Q5T200	Q9BU64	929	CEN complex
Q5T200	Q9BXP5	929	CEN complex
Q5T200	Q9BZH6	929	CEN complex
Q5T200	Q9H0H5	929	CEN complex
Q5T200	Q9H3R5	929	CEN complex
Q5T200	Q9HC52	929	CEN complex
Q5T200	Q9NSP4	929	CEN complex
Q5T2T1	O75970	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q5T2T1	Q4VCS5	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q5T2T1	Q68EM7	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q5T2T1	Q8IY63	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q5T2T1	Q8N3R9	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q5T2T1	Q9Y2J4	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q5T653	O15235	320	55S ribosome, mitochondrial
Q5T653	O60783	320	55S ribosome, mitochondrial
Q5T653	O75394	320	55S ribosome, mitochondrial
Q5T653	O75394	324	39S ribosomal subunit, mitochondrial
Q5T653	P49406	320	55S ribosome, mitochondrial
Q5T653	P49406	324	39S ribosomal subunit, mitochondrial
Q5T653	P51398	320	55S ribosome, mitochondrial
Q5T653	P52815	320	55S ribosome, mitochondrial
Q5T653	P52815	324	39S ribosomal subunit, mitochondrial
Q5T653	P82650	320	55S ribosome, mitochondrial
Q5T653	P82663	320	55S ribosome, mitochondrial
Q5T653	P82664	320	55S ribosome, mitochondrial
Q5T653	P82673	320	55S ribosome, mitochondrial
Q5T653	P82675	320	55S ribosome, mitochondrial
Q5T653	P82909	320	55S ribosome, mitochondrial
Q5T653	P82912	320	55S ribosome, mitochondrial
Q5T653	P82914	320	55S ribosome, mitochondrial
Q5T653	P82921	320	55S ribosome, mitochondrial
Q5T653	P82930	320	55S ribosome, mitochondrial
Q5T653	P82932	320	55S ribosome, mitochondrial
Q5T653	P82933	320	55S ribosome, mitochondrial
Q5T653	Q13405	320	55S ribosome, mitochondrial
Q5T653	Q13405	324	39S ribosomal subunit, mitochondrial
Q5T653	Q16540	320	55S ribosome, mitochondrial
Q5T653	Q16540	324	39S ribosomal subunit, mitochondrial
Q5T653	Q4U2R6	320	55S ribosome, mitochondrial
Q5T653	Q4U2R6	324	39S ribosomal subunit, mitochondrial
Q5T653	Q6P1L8	320	55S ribosome, mitochondrial
Q5T653	Q6P1L8	324	39S ribosomal subunit, mitochondrial
Q5T653	Q8IXM3	320	55S ribosome, mitochondrial
Q5T653	Q8IXM3	324	39S ribosomal subunit, mitochondrial
Q5T653	Q8N5N7	320	55S ribosome, mitochondrial
Q5T653	Q8N5N7	324	39S ribosomal subunit, mitochondrial
Q5T653	Q8N983	320	55S ribosome, mitochondrial
Q5T653	Q8N983	324	39S ribosomal subunit, mitochondrial
Q5T653	Q8TCC3	320	55S ribosome, mitochondrial
Q5T653	Q8TCC3	324	39S ribosomal subunit, mitochondrial
Q5T653	Q96A35	320	55S ribosome, mitochondrial
Q5T653	Q96A35	324	39S ribosomal subunit, mitochondrial
Q5T653	Q96DV4	320	55S ribosome, mitochondrial
Q5T653	Q96DV4	324	39S ribosomal subunit, mitochondrial
Q5T653	Q96EL2	320	55S ribosome, mitochondrial
Q5T653	Q96GC5	320	55S ribosome, mitochondrial
Q5T653	Q96GC5	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BQ48	320	55S ribosome, mitochondrial
Q5T653	Q9BQ48	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BRJ2	320	55S ribosome, mitochondrial
Q5T653	Q9BRJ2	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BYC8	320	55S ribosome, mitochondrial
Q5T653	Q9BYC8	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BYC9	320	55S ribosome, mitochondrial
Q5T653	Q9BYC9	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BYD2	320	55S ribosome, mitochondrial
Q5T653	Q9BYD2	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BYD3	320	55S ribosome, mitochondrial
Q5T653	Q9BYD3	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BYD6	320	55S ribosome, mitochondrial
Q5T653	Q9BYD6	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9BYN8	320	55S ribosome, mitochondrial
Q5T653	Q9BZE1	320	55S ribosome, mitochondrial
Q5T653	Q9BZE1	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9H9J2	320	55S ribosome, mitochondrial
Q5T653	Q9H9J2	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9HD33	320	55S ribosome, mitochondrial
Q5T653	Q9HD33	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9NQ50	320	55S ribosome, mitochondrial
Q5T653	Q9NQ50	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9NRX2	320	55S ribosome, mitochondrial
Q5T653	Q9NRX2	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9NVS2	320	55S ribosome, mitochondrial
Q5T653	Q9NX20	320	55S ribosome, mitochondrial
Q5T653	Q9NX20	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9NYK5	320	55S ribosome, mitochondrial
Q5T653	Q9NYK5	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9NZE8	320	55S ribosome, mitochondrial
Q5T653	Q9NZE8	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9P0J6	320	55S ribosome, mitochondrial
Q5T653	Q9P0J6	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9P0M9	320	55S ribosome, mitochondrial
Q5T653	Q9P0M9	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9Y291	320	55S ribosome, mitochondrial
Q5T653	Q9Y2R5	320	55S ribosome, mitochondrial
Q5T653	Q9Y2R9	320	55S ribosome, mitochondrial
Q5T653	Q9Y399	320	55S ribosome, mitochondrial
Q5T653	Q9Y3B7	320	55S ribosome, mitochondrial
Q5T653	Q9Y3B7	324	39S ribosomal subunit, mitochondrial
Q5T653	Q9Y3D9	320	55S ribosome, mitochondrial
Q5TA45	P51587	1154	DSS1 complex
Q5TA45	P60896	1154	DSS1 complex
Q5TA45	Q68E01	1153	Integrator complex
Q5TA45	Q68E01	1155	Integrator-RNAPII complex
Q5TA45	Q6P9B9	1153	Integrator complex
Q5TA45	Q6P9B9	1154	DSS1 complex
Q5TA45	Q6P9B9	1155	Integrator-RNAPII complex
Q5TA45	Q75QN2	1153	Integrator complex
Q5TA45	Q75QN2	1154	DSS1 complex
Q5TA45	Q75QN2	1155	Integrator-RNAPII complex
Q5TA45	Q96CB8	1153	Integrator complex
Q5TA45	Q96CB8	1155	Integrator-RNAPII complex
Q5TA45	Q96HW7	1153	Integrator complex
Q5TA45	Q96HW7	1154	DSS1 complex
Q5TA45	Q96HW7	1155	Integrator-RNAPII complex
Q5TA45	Q9H0H0	1153	Integrator complex
Q5TA45	Q9H0H0	1154	DSS1 complex
Q5TA45	Q9H0H0	1155	Integrator-RNAPII complex
Q5TA45	Q9NV88	1153	Integrator complex
Q5TA45	Q9NV88	1154	DSS1 complex
Q5TA45	Q9NV88	1155	Integrator-RNAPII complex
Q5TA45	Q9NVR2	1153	Integrator complex
Q5TA45	Q9NVR2	1154	DSS1 complex
Q5TA45	Q9NVR2	1155	Integrator-RNAPII complex
Q5TKA1	P10244	839	LIN9-BMYB complex
Q5TKA1	P10244	5589	LINC complex, S-phase
Q5TKA1	P28749	5589	LINC complex, S-phase
Q5TKA1	Q08999	5596	LINC complex, quiescent cells
Q5TKA1	Q09028	5589	LINC complex, S-phase
Q5TKA1	Q09028	5593	LINC core complex
Q5TKA1	Q09028	5596	LINC complex, quiescent cells
Q5TKA1	Q52LA3	5589	LINC complex, S-phase
Q5TKA1	Q52LA3	5593	LINC core complex
Q5TKA1	Q52LA3	5596	LINC complex, quiescent cells
Q5TKA1	Q96GY3	5589	LINC complex, S-phase
Q5TKA1	Q96GY3	5593	LINC core complex
Q5TKA1	Q96GY3	5596	LINC complex, quiescent cells
Q5VTR2	O75150	1165	RNF20-RNF40-UbE2E1 complex
Q5VTR2	P51965	1165	RNF20-RNF40-UbE2E1 complex
Q5XUX0	P62877	729	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
Q5XUX0	Q13616	729	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
Q63HQ0	O75843	144	Gamma-BAR-AP1 complex
Q63HQ0	P56377	144	Gamma-BAR-AP1 complex
Q63HQ0	Q9BXS5	144	Gamma-BAR-AP1 complex
Q676U5	Q8IX12	5286	TNF-alpha/NF-kappa B signaling complex 10
Q676U5	Q9Y6K9	5286	TNF-alpha/NF-kappa B signaling complex 10
Q68CP9	O94805	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	O96019	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	O96019	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	O96019	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	O96019	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	P51532	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	P51532	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	P51532	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	P51532	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	P51532	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	P63261	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q12824	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q12824	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q12824	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q12824	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q12824	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q6STE5	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q86U86	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q86U86	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q86U86	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q86U86	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q86U86	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q8TAQ2	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q8TAQ2	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q8TAQ2	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q8TAQ2	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q8TAQ2	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q92922	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q92922	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q92922	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q92922	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q92922	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q92925	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q92925	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q969G3	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q969G3	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q969G3	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q969G3	565	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q969G3	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q96GM5	149	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q96GM5	554	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q96GM5	556	PBAF complex (Polybromo- and BAF containing complex)
Q68CP9	Q96GM5	1238	PBAF complex (Polybromo- and BAF containing complex)
Q68E01	Q6P9B9	1153	Integrator complex
Q68E01	Q6P9B9	1155	Integrator-RNAPII complex
Q68E01	Q96HW7	1153	Integrator complex
Q68E01	Q96HW7	1155	Integrator-RNAPII complex
Q68EM7	O75970	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q68EM7	P41743	847	RICH1-PAR3-aPKC polarity complex
Q68EM7	P47755	846	RICH1/AMOT polarity complex, Flag-Rich1 precipitated
Q68EM7	P47756	846	RICH1/AMOT polarity complex, Flag-Rich1 precipitated
Q68EM7	Q8N3R9	846	RICH1/AMOT polarity complex, Flag-Rich1 precipitated
Q68EM7	Q8N3R9	848	RICH1/AMOT polarity complex, Flag-Amot precipitated
Q68EM7	Q8TEW0	847	RICH1-PAR3-aPKC polarity complex
Q69YN4	O15355	351	Spliceosome
Q69YN4	O43172	351	Spliceosome
Q69YN4	O43290	351	Spliceosome
Q69YN4	O43395	351	Spliceosome
Q69YN4	O43660	351	Spliceosome
Q69YN4	O43670	351	Spliceosome
Q69YN4	O43719	351	Spliceosome
Q69YN4	O60231	351	Spliceosome
Q69YN4	O60264	929	CEN complex
Q69YN4	O60306	351	Spliceosome
Q69YN4	O60508	351	Spliceosome
Q69YN4	O75400	351	Spliceosome
Q69YN4	O95232	351	Spliceosome
Q69YN4	P08579	351	Spliceosome
Q69YN4	P08621	351	Spliceosome
Q69YN4	P09012	351	Spliceosome
Q69YN4	P09234	351	Spliceosome
Q69YN4	P09661	351	Spliceosome
Q69YN4	P11021	929	CEN complex
Q69YN4	P11142	929	CEN complex
Q69YN4	P11940	351	Spliceosome
Q69YN4	P14678	351	Spliceosome
Q69YN4	P35226	929	CEN complex
Q69YN4	P38919	351	Spliceosome
Q69YN4	P41223	351	Spliceosome
Q69YN4	P49756	351	Spliceosome
Q69YN4	P55081	351	Spliceosome
Q69YN4	P55769	351	Spliceosome
Q69YN4	P61326	351	Spliceosome
Q69YN4	P62304	351	Spliceosome
Q69YN4	P62306	351	Spliceosome
Q69YN4	P62308	351	Spliceosome
Q69YN4	P62310	351	Spliceosome
Q69YN4	P62314	351	Spliceosome
Q69YN4	P62316	351	Spliceosome
Q69YN4	P62318	351	Spliceosome
Q69YN4	P62995	351	Spliceosome
Q69YN4	P84103	351	Spliceosome
Q69YN4	Q01081	351	Spliceosome
Q69YN4	Q01130	351	Spliceosome
Q69YN4	Q02241	929	CEN complex
Q69YN4	Q05519	351	Spliceosome
Q69YN4	Q06587	929	CEN complex
Q69YN4	Q07955	351	Spliceosome
Q69YN4	Q08170	351	Spliceosome
Q69YN4	Q08945	929	CEN complex
Q69YN4	Q09161	351	Spliceosome
Q69YN4	Q13123	351	Spliceosome
Q69YN4	Q13242	351	Spliceosome
Q69YN4	Q13243	351	Spliceosome
Q69YN4	Q13247	351	Spliceosome
Q69YN4	Q13523	351	Spliceosome
Q69YN4	Q13619	929	CEN complex
Q69YN4	Q13769	351	Spliceosome
Q69YN4	Q13838	351	Spliceosome
Q69YN4	Q14498	351	Spliceosome
Q69YN4	Q15007	351	Spliceosome
Q69YN4	Q15007	929	CEN complex
Q69YN4	Q15029	351	Spliceosome
Q69YN4	Q15428	351	Spliceosome
Q69YN4	Q15637	351	Spliceosome
Q69YN4	Q16629	351	Spliceosome
Q69YN4	Q2TAY7	351	Spliceosome
Q69YN4	Q6I9Y2	351	Spliceosome
Q69YN4	Q6T4P5	929	CEN complex
Q69YN4	Q71F23	929	CEN complex
Q69YN4	Q7L014	351	Spliceosome
Q69YN4	Q86W42	351	Spliceosome
Q69YN4	Q8N0S6	929	CEN complex
Q69YN4	Q8N1F7	929	CEN complex
Q69YN4	Q8NEM2	929	CEN complex
Q69YN4	Q8NI27	351	Spliceosome
Q69YN4	Q8WUQ7	351	Spliceosome
Q69YN4	Q8WWY3	351	Spliceosome
Q69YN4	Q8WYA6	351	Spliceosome
Q69YN4	Q92620	351	Spliceosome
Q69YN4	Q92620	929	CEN complex
Q69YN4	Q96DF8	351	Spliceosome
Q69YN4	Q96DI7	351	Spliceosome
Q69YN4	Q96FV9	351	Spliceosome
Q69YN4	Q96I25	351	Spliceosome
Q69YN4	Q96J01	351	Spliceosome
Q69YN4	Q96JP5	929	CEN complex
Q69YN4	Q96T23	929	CEN complex
Q69YN4	Q96T37	351	Spliceosome
Q69YN4	Q99459	351	Spliceosome
Q69YN4	Q99496	929	CEN complex
Q69YN4	Q99633	351	Spliceosome
Q69YN4	Q9BQ61	351	Spliceosome
Q69YN4	Q9BRD0	351	Spliceosome
Q69YN4	Q9BS16	929	CEN complex
Q69YN4	Q9BU64	929	CEN complex
Q69YN4	Q9BUQ8	351	Spliceosome
Q69YN4	Q9BXP5	351	Spliceosome
Q69YN4	Q9BXP5	929	CEN complex
Q69YN4	Q9BZH6	929	CEN complex
Q69YN4	Q9BZJ0	351	Spliceosome
Q69YN4	Q9H0H5	929	CEN complex
Q69YN4	Q9H2H8	351	Spliceosome
Q69YN4	Q9H3R5	929	CEN complex
Q69YN4	Q9HC52	929	CEN complex
Q69YN4	Q9HCE1	351	Spliceosome
Q69YN4	Q9HCG8	351	Spliceosome
Q69YN4	Q9HCS7	351	Spliceosome
Q69YN4	Q9NSP4	929	CEN complex
Q69YN4	Q9NW64	351	Spliceosome
Q69YN4	Q9NYV4	351	Spliceosome
Q69YN4	Q9P013	351	Spliceosome
Q69YN4	Q9UJV9	351	Spliceosome
Q69YN4	Q9UK45	351	Spliceosome
Q69YN4	Q9ULR0	351	Spliceosome
Q69YN4	Q9UMS4	351	Spliceosome
Q69YN4	Q9Y2W2	351	Spliceosome
Q69YN4	Q9Y333	351	Spliceosome
Q69YN4	Q9Y3B4	351	Spliceosome
Q69YN4	Q9Y3C6	351	Spliceosome
Q69YN4	Q9Y5B6	351	Spliceosome
Q69YN4	Q9Y5S9	351	Spliceosome
Q69YN4	Q9Y6A4	351	Spliceosome
Q6I9Y2	O43172	351	Spliceosome
Q6I9Y2	O43290	351	Spliceosome
Q6I9Y2	O43395	351	Spliceosome
Q6I9Y2	O60231	351	Spliceosome
Q6I9Y2	O60306	351	Spliceosome
Q6I9Y2	P38919	351	Spliceosome
Q6I9Y2	P41223	351	Spliceosome
Q6I9Y2	Q05519	351	Spliceosome
Q6I9Y2	Q13242	351	Spliceosome
Q6I9Y2	Q13523	351	Spliceosome
Q6I9Y2	Q13769	351	Spliceosome
Q6I9Y2	Q13769	770	TREX complex
Q6I9Y2	Q13769	774	THO complex
Q6I9Y2	Q14498	351	Spliceosome
Q6I9Y2	Q15007	351	Spliceosome
Q6I9Y2	Q15029	351	Spliceosome
Q6I9Y2	Q15428	351	Spliceosome
Q6I9Y2	Q7L014	351	Spliceosome
Q6I9Y2	Q92620	351	Spliceosome
Q6I9Y2	Q96DF8	351	Spliceosome
Q6I9Y2	Q96DI7	351	Spliceosome
Q6I9Y2	Q96FV9	351	Spliceosome
Q6I9Y2	Q96FV9	770	TREX complex
Q6I9Y2	Q96FV9	774	THO complex
Q6I9Y2	Q96I25	351	Spliceosome
Q6I9Y2	Q96J01	351	Spliceosome
Q6I9Y2	Q96J01	770	TREX complex
Q6I9Y2	Q99459	351	Spliceosome
Q6I9Y2	Q99633	351	Spliceosome
Q6I9Y2	Q9BRD0	351	Spliceosome
Q6I9Y2	Q9BUQ8	351	Spliceosome
Q6I9Y2	Q9Y5B6	351	Spliceosome
Q6I9Y2	Q9Y5S9	351	Spliceosome
Q6IA86	O95163	1380	Elongator holo complex
Q6IA86	O95163	2716	Elongator core complex
Q6IBW4	Q86XI2	160	Condensin II
Q6IE81	Q8WYH8	2858	HBO1 complex
Q6IE81	Q8WYH8	2859	ING5 complex
Q6IE81	Q92613	2858	HBO1 complex
Q6IE81	Q92613	2859	ING5 complex
Q6IEG0	O43143	430	18S U11/U12 snRNP
Q6IEG0	O75533	430	18S U11/U12 snRNP
Q6IEG0	P14678	430	18S U11/U12 snRNP
Q6IEG0	P14678	1068	12S U11 snRNP
Q6IEG0	P62304	430	18S U11/U12 snRNP
Q6IEG0	P62304	1068	12S U11 snRNP
Q6IEG0	P62306	430	18S U11/U12 snRNP
Q6IEG0	P62306	1068	12S U11 snRNP
Q6IEG0	P62308	430	18S U11/U12 snRNP
Q6IEG0	P62308	1068	12S U11 snRNP
Q6IEG0	P62314	430	18S U11/U12 snRNP
Q6IEG0	P62314	1068	12S U11 snRNP
Q6IEG0	P62316	430	18S U11/U12 snRNP
Q6IEG0	P62316	1068	12S U11 snRNP
Q6IEG0	P62318	430	18S U11/U12 snRNP
Q6IEG0	P62318	1068	12S U11 snRNP
Q6IEG0	P67809	430	18S U11/U12 snRNP
Q6IEG0	P67809	1068	12S U11 snRNP
Q6IEG0	Q15393	430	18S U11/U12 snRNP
Q6IEG0	Q15696	430	18S U11/U12 snRNP
Q6IEG0	Q16629	1068	12S U11 snRNP
Q6IEG0	Q8TBF4	430	18S U11/U12 snRNP
Q6IEG0	Q96LT9	430	18S U11/U12 snRNP
Q6IEG0	Q9BV90	430	18S U11/U12 snRNP
Q6IEG0	Q9BV90	1068	12S U11 snRNP
Q6IEG0	Q9BWJ5	430	18S U11/U12 snRNP
Q6IEG0	Q9H875	1068	12S U11 snRNP
Q6IEG0	Q9UDW3	430	18S U11/U12 snRNP
Q6IEG0	Q9Y3B4	430	18S U11/U12 snRNP
Q6IPU0	Q71F23	1179	CENP-A NAC-CAD complex
Q6IPU0	Q7L2Z9	1179	CENP-A NAC-CAD complex
Q6IPU0	Q8N0S6	1179	CENP-A NAC-CAD complex
Q6IPU0	Q96BT3	1179	CENP-A NAC-CAD complex
Q6IPU0	Q96H22	1179	CENP-A NAC-CAD complex
Q6IPU0	Q9BS16	1179	CENP-A NAC-CAD complex
Q6IPU0	Q9BU64	1179	CENP-A NAC-CAD complex
Q6IPU0	Q9H3R5	1179	CENP-A NAC-CAD complex
Q6IPU0	Q9NSP4	1179	CENP-A NAC-CAD complex
Q6MZP7	P10244	5589	LINC complex, S-phase
Q6MZP7	P28749	5589	LINC complex, S-phase
Q6MZP7	Q08999	5596	LINC complex, quiescent cells
Q6MZP7	Q09028	5589	LINC complex, S-phase
Q6MZP7	Q09028	5593	LINC core complex
Q6MZP7	Q09028	5596	LINC complex, quiescent cells
Q6MZP7	Q16254	5596	LINC complex, quiescent cells
Q6MZP7	Q52LA3	5589	LINC complex, S-phase
Q6MZP7	Q52LA3	5593	LINC core complex
Q6MZP7	Q52LA3	5596	LINC complex, quiescent cells
Q6MZP7	Q5TKA1	5589	LINC complex, S-phase
Q6MZP7	Q5TKA1	5593	LINC core complex
Q6MZP7	Q5TKA1	5596	LINC complex, quiescent cells
Q6MZP7	Q96GY3	5589	LINC complex, S-phase
Q6MZP7	Q96GY3	5593	LINC core complex
Q6MZP7	Q96GY3	5596	LINC complex, quiescent cells
Q6NUQ1	O43264	705	SNARE complex (RINT1, ZW10, p31)
Q6NZY4	O43290	1181	C complex spliceosome
Q6NZY4	O60306	1181	C complex spliceosome
Q6NZY4	P08579	1181	C complex spliceosome
Q6NZY4	P09661	1181	C complex spliceosome
Q6NZY4	P14678	1181	C complex spliceosome
Q6NZY4	P38919	1181	C complex spliceosome
Q6NZY4	P62304	1181	C complex spliceosome
Q6NZY4	P62306	1181	C complex spliceosome
Q6NZY4	P62308	1181	C complex spliceosome
Q6NZY4	P62314	1181	C complex spliceosome
Q6NZY4	P62316	1181	C complex spliceosome
Q6NZY4	P62318	1181	C complex spliceosome
Q6NZY4	Q01081	1181	C complex spliceosome
Q6NZY4	Q07955	1181	C complex spliceosome
Q6NZY4	Q13523	1181	C complex spliceosome
Q6NZY4	Q15029	1181	C complex spliceosome
Q6NZY4	Q15428	1181	C complex spliceosome
Q6NZY4	Q8WUQ7	1181	C complex spliceosome
Q6NZY4	Q92620	1181	C complex spliceosome
Q6NZY4	Q96DF8	1181	C complex spliceosome
Q6NZY4	Q96DI7	1181	C complex spliceosome
Q6NZY4	Q99459	1181	C complex spliceosome
Q6NZY4	Q9BRX9	1181	C complex spliceosome
Q6NZY4	Q9BUQ8	1181	C complex spliceosome
Q6NZY4	Q9H5Z1	1181	C complex spliceosome
Q6NZY4	Q9HCG8	1181	C complex spliceosome
Q6NZY4	Q9HCS7	1181	C complex spliceosome
Q6NZY4	Q9NW64	1181	C complex spliceosome
Q6NZY4	Q9ULR0	1181	C complex spliceosome
Q6NZY4	Q9Y333	1181	C complex spliceosome
Q6NZY4	Q9Y5S9	1181	C complex spliceosome
Q6P161	O15235	320	55S ribosome, mitochondrial
Q6P161	O60783	320	55S ribosome, mitochondrial
Q6P161	O75394	320	55S ribosome, mitochondrial
Q6P161	O75394	324	39S ribosomal subunit, mitochondrial
Q6P161	P49406	320	55S ribosome, mitochondrial
Q6P161	P49406	324	39S ribosomal subunit, mitochondrial
Q6P161	P51398	320	55S ribosome, mitochondrial
Q6P161	P52815	320	55S ribosome, mitochondrial
Q6P161	P52815	324	39S ribosomal subunit, mitochondrial
Q6P161	P82650	320	55S ribosome, mitochondrial
Q6P161	P82663	320	55S ribosome, mitochondrial
Q6P161	P82664	320	55S ribosome, mitochondrial
Q6P161	P82673	320	55S ribosome, mitochondrial
Q6P161	P82675	320	55S ribosome, mitochondrial
Q6P161	P82909	320	55S ribosome, mitochondrial
Q6P161	P82912	320	55S ribosome, mitochondrial
Q6P161	P82914	320	55S ribosome, mitochondrial
Q6P161	P82921	320	55S ribosome, mitochondrial
Q6P161	P82930	320	55S ribosome, mitochondrial
Q6P161	P82932	320	55S ribosome, mitochondrial
Q6P161	P82933	320	55S ribosome, mitochondrial
Q6P161	Q13405	320	55S ribosome, mitochondrial
Q6P161	Q13405	324	39S ribosomal subunit, mitochondrial
Q6P161	Q16540	320	55S ribosome, mitochondrial
Q6P161	Q16540	324	39S ribosomal subunit, mitochondrial
Q6P161	Q4U2R6	320	55S ribosome, mitochondrial
Q6P161	Q4U2R6	324	39S ribosomal subunit, mitochondrial
Q6P161	Q5T653	320	55S ribosome, mitochondrial
Q6P161	Q5T653	324	39S ribosomal subunit, mitochondrial
Q6P161	Q6P1L8	320	55S ribosome, mitochondrial
Q6P161	Q6P1L8	324	39S ribosomal subunit, mitochondrial
Q6P161	Q7Z2W9	320	55S ribosome, mitochondrial
Q6P161	Q7Z2W9	324	39S ribosomal subunit, mitochondrial
Q6P161	Q7Z7F7	320	55S ribosome, mitochondrial
Q6P161	Q7Z7F7	324	39S ribosomal subunit, mitochondrial
Q6P161	Q7Z7H8	320	55S ribosome, mitochondrial
Q6P161	Q7Z7H8	324	39S ribosomal subunit, mitochondrial
Q6P161	Q86TS9	320	55S ribosome, mitochondrial
Q6P161	Q86TS9	324	39S ribosomal subunit, mitochondrial
Q6P161	Q8IXM3	320	55S ribosome, mitochondrial
Q6P161	Q8IXM3	324	39S ribosomal subunit, mitochondrial
Q6P161	Q8N5N7	320	55S ribosome, mitochondrial
Q6P161	Q8N5N7	324	39S ribosomal subunit, mitochondrial
Q6P161	Q8N983	320	55S ribosome, mitochondrial
Q6P161	Q8N983	324	39S ribosomal subunit, mitochondrial
Q6P161	Q8TCC3	320	55S ribosome, mitochondrial
Q6P161	Q8TCC3	324	39S ribosomal subunit, mitochondrial
Q6P161	Q92552	320	55S ribosome, mitochondrial
Q6P161	Q96A35	320	55S ribosome, mitochondrial
Q6P161	Q96A35	324	39S ribosomal subunit, mitochondrial
Q6P161	Q96DV4	320	55S ribosome, mitochondrial
Q6P161	Q96DV4	324	39S ribosomal subunit, mitochondrial
Q6P161	Q96EL2	320	55S ribosome, mitochondrial
Q6P161	Q96GC5	320	55S ribosome, mitochondrial
Q6P161	Q96GC5	324	39S ribosomal subunit, mitochondrial
